"Country","Date","Total_Deaths","Per_Million_Total_Deaths"
"Belgium",2020-01-27,0,0
"Belgium",2020-01-28,0,0
"Belgium",2020-01-29,0,0
"Belgium",2020-01-30,0,0
"Belgium",2020-01-31,0,0
"Belgium",2020-02-01,0,0
"Belgium",2020-02-02,0,0
"Belgium",2020-02-03,0,0
"Belgium",2020-02-04,0,0
"Belgium",2020-02-05,0,0
"Belgium",2020-02-06,0,0
"Belgium",2020-02-07,0,0
"Belgium",2020-02-08,0,0
"Belgium",2020-02-09,0,0
"Belgium",2020-02-10,0,0
"Belgium",2020-02-11,0,0
"Belgium",2020-02-12,0,0
"Belgium",2020-02-13,0,0
"Belgium",2020-02-14,0,0
"Belgium",2020-02-15,0,0
"Belgium",2020-02-16,0,0
"Belgium",2020-02-17,0,0
"Belgium",2020-02-18,0,0
"Belgium",2020-02-19,0,0
"Belgium",2020-02-20,0,0
"Belgium",2020-02-21,0,0
"Belgium",2020-02-22,0,0
"Belgium",2020-02-23,0,0
"Belgium",2020-02-24,0,0
"Belgium",2020-02-25,0,0
"Belgium",2020-02-26,0,0
"Belgium",2020-02-27,0,0
"Belgium",2020-02-28,0,0
"Belgium",2020-02-29,0,0
"Belgium",2020-03-01,0,0
"Belgium",2020-03-02,0,0
"Belgium",2020-03-03,0,0
"Belgium",2020-03-04,0,0
"Belgium",2020-03-05,0,0
"Belgium",2020-03-06,0,0
"Belgium",2020-03-07,0,0
"Belgium",2020-03-08,0,0
"Belgium",2020-03-09,0,0
"Belgium",2020-03-10,0,0
"Belgium",2020-03-11,1,0.086
"Belgium",2020-03-12,4,0.345
"Belgium",2020-03-13,5,0.431
"Belgium",2020-03-14,8,0.69
"Belgium",2020-03-15,13,1.122
"Belgium",2020-03-16,19,1.639
"Belgium",2020-03-17,30,2.589
"Belgium",2020-03-18,42,3.624
"Belgium",2020-03-19,64,5.522
"Belgium",2020-03-20,92,7.938
"Belgium",2020-03-21,123,10.613
"Belgium",2020-03-22,162,13.978
"Belgium",2020-03-23,204,17.602
"Belgium",2020-03-24,282,24.332
"Belgium",2020-03-25,356,30.717
"Belgium",2020-03-26,452,39
"Belgium",2020-03-27,554,47.801
"Belgium",2020-03-28,677,58.414
"Belgium",2020-03-29,810,69.89
"Belgium",2020-03-30,949,81.884
"Belgium",2020-03-31,1118,96.466
"Belgium",2020-04-01,1305,112.601
"Belgium",2020-04-02,1556,134.258
"Belgium",2020-04-03,1769,152.637
"Belgium",2020-04-04,2002,172.741
"Belgium",2020-04-05,2276,196.383
"Belgium",2020-04-06,2511,216.659
"Belgium",2020-04-07,2783,240.129
"Belgium",2020-04-08,3086,266.273
"Belgium",2020-04-09,3403,293.625
"Belgium",2020-04-10,3673,316.922
"Belgium",2020-04-11,3992,344.446
"Belgium",2020-04-12,4280,369.296
"Belgium",2020-04-13,4622,398.805
"Belgium",2020-04-14,4902,422.965
"Belgium",2020-04-15,5177,446.693
"Belgium",2020-04-16,5452,470.421
"Belgium",2020-04-17,5703,492.078
"Belgium",2020-04-18,5908,509.767
"Belgium",2020-04-19,6116,527.714
"Belgium",2020-04-20,6327,545.92
"Belgium",2020-04-21,6525,563.004
"Belgium",2020-04-22,6727,580.433
"Belgium",2020-04-23,6919,597
"Belgium",2020-04-24,7095,612.186
"Belgium",2020-04-25,7243,624.956
"Belgium",2020-04-26,7398,638.33
"Belgium",2020-04-27,7574,653.516
"Belgium",2020-04-28,7701,664.474
"Belgium",2020-04-29,7816,674.397
"Belgium",2020-04-30,7914,682.853
"Belgium",2020-05-01,7998,690.101
"Belgium",2020-05-02,8096,698.556
"Belgium",2020-05-03,8169,704.855
"Belgium",2020-05-04,8265,713.138
"Belgium",2020-05-05,8363,721.594
"Belgium",2020-05-06,8444,728.583
"Belgium",2020-05-07,8519,735.055
"Belgium",2020-05-08,8597,741.785
"Belgium",2020-05-09,8667,747.825
"Belgium",2020-05-10,8735,753.692
"Belgium",2020-05-11,8808,759.991
"Belgium",2020-05-12,8870,765.34
"Belgium",2020-05-13,8918,769.482
"Belgium",2020-05-14,8972,774.141
"Belgium",2020-05-15,9018,778.11
"Belgium",2020-05-16,9056,781.389
"Belgium",2020-05-17,9084,783.805
"Belgium",2020-05-18,9119,786.825
"Belgium",2020-05-19,9154,789.845
"Belgium",2020-05-20,9184,792.434
"Belgium",2020-05-21,9216,795.195
"Belgium",2020-05-22,9245,797.697
"Belgium",2020-05-23,9283,800.976
"Belgium",2020-05-24,9307,803.046
"Belgium",2020-05-25,9341,805.98
"Belgium",2020-05-26,9365,808.051
"Belgium",2020-05-27,9405,811.502
"Belgium",2020-05-28,9429,813.573
"Belgium",2020-05-29,9451,815.471
"Belgium",2020-05-30,9464,816.593
"Belgium",2020-05-31,9489,818.75
"Belgium",2020-06-01,9508,820.39
"Belgium",2020-06-02,9530,822.288
"Belgium",2020-06-03,9550,824.013
"Belgium",2020-06-04,9570,825.739
"Belgium",2020-06-05,9584,826.947
"Belgium",2020-06-06,9596,827.983
"Belgium",2020-06-07,9607,828.932
"Belgium",2020-06-08,9619,829.967
"Belgium",2020-06-09,9628,830.744
"Belgium",2020-06-10,9640,831.779
"Belgium",2020-06-11,9652,832.814
"Belgium",2020-06-12,9659,833.418
"Belgium",2020-06-13,9669,834.281
"Belgium",2020-06-14,9674,834.713
"Belgium",2020-06-15,9677,834.972
"Belgium",2020-06-16,9685,835.662
"Belgium",2020-06-17,9692,836.266
"Belgium",2020-06-18,9699,836.87
"Belgium",2020-06-19,9704,837.301
"Belgium",2020-06-20,9708,837.646
"Belgium",2020-06-21,9711,837.905
"Belgium",2020-06-22,9720,838.682
"Belgium",2020-06-23,9732,839.717
"Belgium",2020-06-24,9736,840.062
"Belgium",2020-06-25,9739,840.321
"Belgium",2020-06-26,9744,840.753
"Belgium",2020-06-27,9746,840.925
"Belgium",2020-06-28,9754,841.615
"Belgium",2020-06-29,9759,842.047
"Belgium",2020-06-30,9762,842.306
"Belgium",2020-07-01,9770,842.996
"Belgium",2020-07-02,9772,843.169
"Belgium",2020-07-03,9777,843.6
"Belgium",2020-07-04,9779,843.773
"Belgium",2020-07-05,9782,844.031
"Belgium",2020-07-06,9784,844.204
"Belgium",2020-07-07,9785,844.29
"Belgium",2020-07-08,9788,844.549
"Belgium",2020-07-09,9789,844.635
"Belgium",2020-07-10,9791,844.808
"Belgium",2020-07-11,9791,844.808
"Belgium",2020-07-12,9793,844.981
"Belgium",2020-07-13,9797,845.326
"Belgium",2020-07-14,9797,845.326
"Belgium",2020-07-15,9800,845.585
"Belgium",2020-07-16,9805,846.016
"Belgium",2020-07-17,9810,846.447
"Belgium",2020-07-18,9812,846.62
"Belgium",2020-07-19,9815,846.879
"Belgium",2020-07-20,9816,846.965
"Belgium",2020-07-21,9818,847.138
"Belgium",2020-07-22,9819,847.224
"Belgium",2020-07-23,9822,847.483
"Belgium",2020-07-24,9824,847.655
"Belgium",2020-07-25,9829,848.087
"Belgium",2020-07-26,9830,848.173
"Belgium",2020-07-27,9832,848.346
"Belgium",2020-07-28,9836,848.691
"Belgium",2020-07-29,9837,848.777
"Belgium",2020-07-30,9840,849.036
"Belgium",2020-07-31,9842,849.208
"Belgium",2020-08-01,9845,849.467
"Belgium",2020-08-02,9846,849.554
"Belgium",2020-08-03,9851,849.985
"Belgium",2020-08-04,9854,850.244
"Belgium",2020-08-05,9859,850.675
"Belgium",2020-08-06,9864,851.107
"Belgium",2020-08-07,9866,851.279
"Belgium",2020-08-08,9869,851.538
"Belgium",2020-08-09,9870,851.624
"Bosnia and Herzegovina",2020-03-06,0,0
"Bosnia and Herzegovina",2020-03-12,0,0
"Bosnia and Herzegovina",2020-03-13,0,0
"Bosnia and Herzegovina",2020-03-16,0,0
"Bosnia and Herzegovina",2020-03-17,0,0
"Bosnia and Herzegovina",2020-03-18,0,0
"Bosnia and Herzegovina",2020-03-19,0,0
"Bosnia and Herzegovina",2020-03-20,0,0
"Bosnia and Herzegovina",2020-03-21,0,0
"Bosnia and Herzegovina",2020-03-22,1,0.305
"Bosnia and Herzegovina",2020-03-23,1,0.305
"Bosnia and Herzegovina",2020-03-24,1,0.305
"Bosnia and Herzegovina",2020-03-25,2,0.61
"Bosnia and Herzegovina",2020-03-26,3,0.914
"Bosnia and Herzegovina",2020-03-27,3,0.914
"Bosnia and Herzegovina",2020-03-28,4,1.219
"Bosnia and Herzegovina",2020-03-29,5,1.524
"Bosnia and Herzegovina",2020-03-30,6,1.829
"Bosnia and Herzegovina",2020-03-31,8,2.438
"Bosnia and Herzegovina",2020-04-01,12,3.658
"Bosnia and Herzegovina",2020-04-02,13,3.962
"Bosnia and Herzegovina",2020-04-03,17,5.182
"Bosnia and Herzegovina",2020-04-04,18,5.486
"Bosnia and Herzegovina",2020-04-05,21,6.401
"Bosnia and Herzegovina",2020-04-06,24,7.315
"Bosnia and Herzegovina",2020-04-07,28,8.534
"Bosnia and Herzegovina",2020-04-08,32,9.754
"Bosnia and Herzegovina",2020-04-09,35,10.668
"Bosnia and Herzegovina",2020-04-10,36,10.973
"Bosnia and Herzegovina",2020-04-11,37,11.278
"Bosnia and Herzegovina",2020-04-12,37,11.278
"Bosnia and Herzegovina",2020-04-13,38,11.582
"Bosnia and Herzegovina",2020-04-14,38,11.582
"Bosnia and Herzegovina",2020-04-15,39,11.887
"Bosnia and Herzegovina",2020-04-16,40,12.192
"Bosnia and Herzegovina",2020-04-17,41,12.497
"Bosnia and Herzegovina",2020-04-18,44,13.411
"Bosnia and Herzegovina",2020-04-19,45,13.716
"Bosnia and Herzegovina",2020-04-20,46,14.021
"Bosnia and Herzegovina",2020-04-21,48,14.631
"Bosnia and Herzegovina",2020-04-22,50,15.24
"Bosnia and Herzegovina",2020-04-23,52,15.85
"Bosnia and Herzegovina",2020-04-24,53,16.155
"Bosnia and Herzegovina",2020-04-25,54,16.459
"Bosnia and Herzegovina",2020-04-26,56,17.069
"Bosnia and Herzegovina",2020-04-27,58,17.679
"Bosnia and Herzegovina",2020-04-28,60,18.288
"Bosnia and Herzegovina",2020-04-29,62,18.898
"Bosnia and Herzegovina",2020-04-30,64,19.507
"Bosnia and Herzegovina",2020-05-01,68,20.727
"Bosnia and Herzegovina",2020-05-02,69,21.031
"Bosnia and Herzegovina",2020-05-03,71,21.641
"Bosnia and Herzegovina",2020-05-04,76,23.165
"Bosnia and Herzegovina",2020-05-05,77,23.47
"Bosnia and Herzegovina",2020-05-06,78,23.775
"Bosnia and Herzegovina",2020-05-07,84,25.603
"Bosnia and Herzegovina",2020-05-08,90,27.432
"Bosnia and Herzegovina",2020-05-09,98,29.871
"Bosnia and Herzegovina",2020-05-10,101,30.785
"Bosnia and Herzegovina",2020-05-11,107,32.614
"Bosnia and Herzegovina",2020-05-12,112,34.138
"Bosnia and Herzegovina",2020-05-13,116,35.357
"Bosnia and Herzegovina",2020-05-14,120,36.576
"Bosnia and Herzegovina",2020-05-15,123,37.491
"Bosnia and Herzegovina",2020-05-16,127,38.71
"Bosnia and Herzegovina",2020-05-17,129,39.319
"Bosnia and Herzegovina",2020-05-18,132,40.234
"Bosnia and Herzegovina",2020-05-19,132,40.234
"Bosnia and Herzegovina",2020-05-20,133,40.539
"Bosnia and Herzegovina",2020-05-21,135,41.148
"Bosnia and Herzegovina",2020-05-22,139,42.368
"Bosnia and Herzegovina",2020-05-23,141,42.977
"Bosnia and Herzegovina",2020-05-24,141,42.977
"Bosnia and Herzegovina",2020-05-25,143,43.587
"Bosnia and Herzegovina",2020-05-26,145,44.196
"Bosnia and Herzegovina",2020-05-27,149,45.416
"Bosnia and Herzegovina",2020-05-28,150,45.72
"Bosnia and Herzegovina",2020-05-29,152,46.33
"Bosnia and Herzegovina",2020-05-30,152,46.33
"Bosnia and Herzegovina",2020-05-31,152,46.33
"Bosnia and Herzegovina",2020-06-01,152,46.33
"Bosnia and Herzegovina",2020-06-02,153,46.635
"Bosnia and Herzegovina",2020-06-03,156,47.549
"Bosnia and Herzegovina",2020-06-04,156,47.549
"Bosnia and Herzegovina",2020-06-05,158,48.159
"Bosnia and Herzegovina",2020-06-06,158,48.159
"Bosnia and Herzegovina",2020-06-07,158,48.159
"Bosnia and Herzegovina",2020-06-08,159,48.464
"Bosnia and Herzegovina",2020-06-09,159,48.464
"Bosnia and Herzegovina",2020-06-10,159,48.464
"Bosnia and Herzegovina",2020-06-11,160,48.768
"Bosnia and Herzegovina",2020-06-12,160,48.768
"Bosnia and Herzegovina",2020-06-13,162,49.378
"Bosnia and Herzegovina",2020-06-14,163,49.683
"Bosnia and Herzegovina",2020-06-15,163,49.683
"Bosnia and Herzegovina",2020-06-16,164,49.988
"Bosnia and Herzegovina",2020-06-17,167,50.902
"Bosnia and Herzegovina",2020-06-18,167,50.902
"Bosnia and Herzegovina",2020-06-19,167,50.902
"Bosnia and Herzegovina",2020-06-20,168,51.207
"Bosnia and Herzegovina",2020-06-21,169,51.512
"Bosnia and Herzegovina",2020-06-22,169,51.512
"Bosnia and Herzegovina",2020-06-23,170,51.816
"Bosnia and Herzegovina",2020-06-24,171,52.121
"Bosnia and Herzegovina",2020-06-25,172,52.426
"Bosnia and Herzegovina",2020-06-26,174,53.036
"Bosnia and Herzegovina",2020-06-27,177,53.95
"Bosnia and Herzegovina",2020-06-28,179,54.56
"Bosnia and Herzegovina",2020-06-29,182,55.474
"Bosnia and Herzegovina",2020-06-30,183,55.779
"Bosnia and Herzegovina",2020-07-01,185,56.388
"Bosnia and Herzegovina",2020-07-02,187,56.998
"Bosnia and Herzegovina",2020-07-03,188,57.303
"Bosnia and Herzegovina",2020-07-04,190,57.912
"Bosnia and Herzegovina",2020-07-05,190,57.912
"Bosnia and Herzegovina",2020-07-06,193,58.827
"Bosnia and Herzegovina",2020-07-07,196,59.741
"Bosnia and Herzegovina",2020-07-08,206,62.789
"Bosnia and Herzegovina",2020-07-09,207,63.094
"Bosnia and Herzegovina",2020-07-10,213,64.923
"Bosnia and Herzegovina",2020-07-11,215,65.532
"Bosnia and Herzegovina",2020-07-12,218,66.447
"Bosnia and Herzegovina",2020-07-13,220,67.057
"Bosnia and Herzegovina",2020-07-14,224,68.276
"Bosnia and Herzegovina",2020-07-15,225,68.581
"Bosnia and Herzegovina",2020-07-16,233,71.019
"Bosnia and Herzegovina",2020-07-17,239,72.848
"Bosnia and Herzegovina",2020-07-18,243,74.067
"Bosnia and Herzegovina",2020-07-19,245,74.677
"Bosnia and Herzegovina",2020-07-20,250,76.201
"Bosnia and Herzegovina",2020-07-21,256,78.029
"Bosnia and Herzegovina",2020-07-22,261,79.553
"Bosnia and Herzegovina",2020-07-23,267,81.382
"Bosnia and Herzegovina",2020-07-24,272,82.906
"Bosnia and Herzegovina",2020-07-25,274,83.516
"Bosnia and Herzegovina",2020-07-26,278,84.735
"Bosnia and Herzegovina",2020-07-27,283,86.259
"Bosnia and Herzegovina",2020-07-28,294,89.612
"Bosnia and Herzegovina",2020-07-29,297,90.526
"Bosnia and Herzegovina",2020-07-30,297,90.526
"Bosnia and Herzegovina",2020-07-31,328,99.975
"Bosnia and Herzegovina",2020-08-01,328,99.975
"Bosnia and Herzegovina",2020-08-02,335,102.109
"Bosnia and Herzegovina",2020-08-03,343,104.547
"Bosnia and Herzegovina",2020-08-04,347,105.766
"Bosnia and Herzegovina",2020-08-05,368,112.167
"Bosnia and Herzegovina",2020-08-06,374,113.996
"Bosnia and Herzegovina",2020-08-07,379,115.52
"Bosnia and Herzegovina",2020-08-08,394,120.092
"Bosnia and Herzegovina",2020-08-09,396,120.702
"Bulgaria",2020-03-08,0,0
"Bulgaria",2020-03-09,0,0
"Bulgaria",2020-03-12,1,0.144
"Bulgaria",2020-03-13,1,0.144
"Bulgaria",2020-03-14,1,0.144
"Bulgaria",2020-03-15,2,0.288
"Bulgaria",2020-03-16,2,0.288
"Bulgaria",2020-03-17,2,0.288
"Bulgaria",2020-03-18,2,0.288
"Bulgaria",2020-03-19,2,0.288
"Bulgaria",2020-03-20,3,0.432
"Bulgaria",2020-03-21,3,0.432
"Bulgaria",2020-03-22,3,0.432
"Bulgaria",2020-03-23,3,0.432
"Bulgaria",2020-03-24,3,0.432
"Bulgaria",2020-03-25,3,0.432
"Bulgaria",2020-03-26,3,0.432
"Bulgaria",2020-03-27,3,0.432
"Bulgaria",2020-03-28,3,0.432
"Bulgaria",2020-03-29,7,1.007
"Bulgaria",2020-03-30,8,1.151
"Bulgaria",2020-03-31,8,1.151
"Bulgaria",2020-04-01,8,1.151
"Bulgaria",2020-04-02,10,1.439
"Bulgaria",2020-04-03,10,1.439
"Bulgaria",2020-04-04,14,2.015
"Bulgaria",2020-04-05,17,2.447
"Bulgaria",2020-04-06,20,2.878
"Bulgaria",2020-04-07,22,3.166
"Bulgaria",2020-04-08,23,3.31
"Bulgaria",2020-04-09,24,3.454
"Bulgaria",2020-04-10,24,3.454
"Bulgaria",2020-04-11,25,3.598
"Bulgaria",2020-04-12,28,4.03
"Bulgaria",2020-04-13,29,4.174
"Bulgaria",2020-04-14,32,4.605
"Bulgaria",2020-04-15,35,5.037
"Bulgaria",2020-04-16,36,5.181
"Bulgaria",2020-04-17,38,5.469
"Bulgaria",2020-04-18,41,5.901
"Bulgaria",2020-04-19,41,5.901
"Bulgaria",2020-04-20,43,6.188
"Bulgaria",2020-04-21,43,6.188
"Bulgaria",2020-04-22,45,6.476
"Bulgaria",2020-04-23,49,7.052
"Bulgaria",2020-04-24,52,7.484
"Bulgaria",2020-04-25,54,7.772
"Bulgaria",2020-04-26,55,7.915
"Bulgaria",2020-04-27,56,8.059
"Bulgaria",2020-04-28,58,8.347
"Bulgaria",2020-04-29,58,8.347
"Bulgaria",2020-04-30,64,9.211
"Bulgaria",2020-05-01,66,9.499
"Bulgaria",2020-05-02,69,9.93
"Bulgaria",2020-05-03,72,10.362
"Bulgaria",2020-05-04,73,10.506
"Bulgaria",2020-05-05,78,11.226
"Bulgaria",2020-05-06,78,11.226
"Bulgaria",2020-05-07,84,12.089
"Bulgaria",2020-05-08,84,12.089
"Bulgaria",2020-05-09,88,12.665
"Bulgaria",2020-05-10,90,12.953
"Bulgaria",2020-05-11,91,13.096
"Bulgaria",2020-05-12,93,13.384
"Bulgaria",2020-05-13,95,13.672
"Bulgaria",2020-05-14,96,13.816
"Bulgaria",2020-05-15,99,14.248
"Bulgaria",2020-05-16,102,14.68
"Bulgaria",2020-05-17,108,15.543
"Bulgaria",2020-05-18,110,15.831
"Bulgaria",2020-05-19,112,16.119
"Bulgaria",2020-05-20,116,16.694
"Bulgaria",2020-05-21,120,17.27
"Bulgaria",2020-05-22,125,17.99
"Bulgaria",2020-05-23,126,18.134
"Bulgaria",2020-05-24,126,18.134
"Bulgaria",2020-05-25,130,18.709
"Bulgaria",2020-05-26,130,18.709
"Bulgaria",2020-05-27,133,19.141
"Bulgaria",2020-05-28,133,19.141
"Bulgaria",2020-05-29,136,19.573
"Bulgaria",2020-05-30,139,20.004
"Bulgaria",2020-05-31,140,20.148
"Bulgaria",2020-06-01,140,20.148
"Bulgaria",2020-06-02,144,20.724
"Bulgaria",2020-06-03,144,20.724
"Bulgaria",2020-06-04,147,21.156
"Bulgaria",2020-06-05,147,21.156
"Bulgaria",2020-06-06,160,23.027
"Bulgaria",2020-06-07,160,23.027
"Bulgaria",2020-06-08,160,23.027
"Bulgaria",2020-06-09,164,23.602
"Bulgaria",2020-06-10,167,24.034
"Bulgaria",2020-06-11,167,24.034
"Bulgaria",2020-06-12,168,24.178
"Bulgaria",2020-06-13,172,24.754
"Bulgaria",2020-06-14,172,24.754
"Bulgaria",2020-06-15,174,25.042
"Bulgaria",2020-06-16,176,25.329
"Bulgaria",2020-06-17,181,26.049
"Bulgaria",2020-06-18,184,26.481
"Bulgaria",2020-06-19,190,27.344
"Bulgaria",2020-06-20,193,27.776
"Bulgaria",2020-06-21,199,28.64
"Bulgaria",2020-06-22,199,28.64
"Bulgaria",2020-06-23,207,29.791
"Bulgaria",2020-06-24,208,29.935
"Bulgaria",2020-06-25,209,30.079
"Bulgaria",2020-06-26,211,30.367
"Bulgaria",2020-06-27,215,30.942
"Bulgaria",2020-06-28,216,31.086
"Bulgaria",2020-06-29,219,31.518
"Bulgaria",2020-06-30,223,32.094
"Bulgaria",2020-07-01,230,33.101
"Bulgaria",2020-07-02,232,33.389
"Bulgaria",2020-07-03,232,33.389
"Bulgaria",2020-07-04,239,34.396
"Bulgaria",2020-07-05,241,34.684
"Bulgaria",2020-07-06,246,35.404
"Bulgaria",2020-07-07,250,35.979
"Bulgaria",2020-07-08,254,36.555
"Bulgaria",2020-07-09,259,37.275
"Bulgaria",2020-07-10,262,37.706
"Bulgaria",2020-07-11,262,37.706
"Bulgaria",2020-07-12,262,37.706
"Bulgaria",2020-07-13,268,38.57
"Bulgaria",2020-07-14,276,39.721
"Bulgaria",2020-07-15,283,40.729
"Bulgaria",2020-07-16,289,41.592
"Bulgaria",2020-07-17,293,42.168
"Bulgaria",2020-07-18,297,42.743
"Bulgaria",2020-07-19,299,43.031
"Bulgaria",2020-07-20,300,43.175
"Bulgaria",2020-07-21,308,44.326
"Bulgaria",2020-07-22,313,45.046
"Bulgaria",2020-07-23,321,46.197
"Bulgaria",2020-07-24,329,47.349
"Bulgaria",2020-07-25,337,48.5
"Bulgaria",2020-07-26,338,48.644
"Bulgaria",2020-07-27,340,48.932
"Bulgaria",2020-07-28,347,49.939
"Bulgaria",2020-07-29,355,51.091
"Bulgaria",2020-07-30,368,52.961
"Bulgaria",2020-07-31,374,53.825
"Bulgaria",2020-08-01,383,55.12
"Bulgaria",2020-08-02,385,55.408
"Bulgaria",2020-08-03,388,55.84
"Bulgaria",2020-08-04,388,55.84
"Bulgaria",2020-08-05,404,58.143
"Bulgaria",2020-08-06,415,59.726
"Bulgaria",2020-08-07,424,61.021
"Bulgaria",2020-08-08,435,62.604
"Bulgaria",2020-08-09,445,64.043
"Croatia",2019-12-31,0,0
"Croatia",2020-01-01,0,0
"Croatia",2020-01-02,0,0
"Croatia",2020-01-03,0,0
"Croatia",2020-01-04,0,0
"Croatia",2020-01-05,0,0
"Croatia",2020-01-06,0,0
"Croatia",2020-01-07,0,0
"Croatia",2020-01-08,0,0
"Croatia",2020-01-09,0,0
"Croatia",2020-01-10,0,0
"Croatia",2020-01-11,0,0
"Croatia",2020-01-12,0,0
"Croatia",2020-01-13,0,0
"Croatia",2020-01-14,0,0
"Croatia",2020-01-15,0,0
"Croatia",2020-01-16,0,0
"Croatia",2020-01-17,0,0
"Croatia",2020-01-18,0,0
"Croatia",2020-01-19,0,0
"Croatia",2020-01-20,0,0
"Croatia",2020-01-21,0,0
"Croatia",2020-01-22,0,0
"Croatia",2020-01-23,0,0
"Croatia",2020-01-24,0,0
"Croatia",2020-01-25,0,0
"Croatia",2020-01-26,0,0
"Croatia",2020-01-27,0,0
"Croatia",2020-01-28,0,0
"Croatia",2020-01-29,0,0
"Croatia",2020-01-30,0,0
"Croatia",2020-01-31,0,0
"Croatia",2020-02-01,0,0
"Croatia",2020-02-02,0,0
"Croatia",2020-02-03,0,0
"Croatia",2020-02-04,0,0
"Croatia",2020-02-05,0,0
"Croatia",2020-02-06,0,0
"Croatia",2020-02-07,0,0
"Croatia",2020-02-08,0,0
"Croatia",2020-02-09,0,0
"Croatia",2020-02-10,0,0
"Croatia",2020-02-11,0,0
"Croatia",2020-02-12,0,0
"Croatia",2020-02-13,0,0
"Croatia",2020-02-14,0,0
"Croatia",2020-02-15,0,0
"Croatia",2020-02-16,0,0
"Croatia",2020-02-17,0,0
"Croatia",2020-02-18,0,0
"Croatia",2020-02-19,0,0
"Croatia",2020-02-20,0,0
"Croatia",2020-02-21,0,0
"Croatia",2020-02-22,0,0
"Croatia",2020-02-23,0,0
"Croatia",2020-02-24,0,0
"Croatia",2020-02-25,0,0
"Croatia",2020-02-26,0,0
"Croatia",2020-02-27,0,0
"Croatia",2020-02-28,0,0
"Croatia",2020-02-29,0,0
"Croatia",2020-03-01,0,0
"Croatia",2020-03-02,0,0
"Croatia",2020-03-03,0,0
"Croatia",2020-03-04,0,0
"Croatia",2020-03-05,NA,NA
"Croatia",2020-03-06,0,0
"Croatia",2020-03-07,0,0
"Croatia",2020-03-08,0,0
"Croatia",2020-03-09,NA,NA
"Croatia",2020-03-10,NA,NA
"Croatia",2020-03-11,0,0
"Croatia",2020-03-12,0,0
"Croatia",2020-03-13,0,0
"Croatia",2020-03-14,0,0
"Croatia",2020-03-15,0,0
"Croatia",2020-03-16,0,0
"Croatia",2020-03-17,0,0
"Croatia",2020-03-18,0,0
"Croatia",2020-03-19,0,0
"Croatia",2020-03-20,0,0
"Croatia",2020-03-21,0,0
"Croatia",2020-03-22,0,0
"Croatia",2020-03-23,0,0
"Croatia",2020-03-24,0,0
"Croatia",2020-03-25,1,0.244
"Croatia",2020-03-26,1,0.244
"Croatia",2020-03-27,2,0.487
"Croatia",2020-03-28,3,0.731
"Croatia",2020-03-29,5,1.218
"Croatia",2020-03-30,6,1.462
"Croatia",2020-03-31,6,1.462
"Croatia",2020-04-01,6,1.462
"Croatia",2020-04-02,6,1.462
"Croatia",2020-04-03,7,1.705
"Croatia",2020-04-04,8,1.949
"Croatia",2020-04-05,12,2.923
"Croatia",2020-04-06,15,3.654
"Croatia",2020-04-07,16,3.897
"Croatia",2020-04-08,18,4.385
"Croatia",2020-04-09,19,4.628
"Croatia",2020-04-10,20,4.872
"Croatia",2020-04-11,21,5.115
"Croatia",2020-04-12,21,5.115
"Croatia",2020-04-13,23,5.603
"Croatia",2020-04-14,25,6.09
"Croatia",2020-04-15,31,7.551
"Croatia",2020-04-16,34,8.282
"Croatia",2020-04-17,35,8.526
"Croatia",2020-04-18,36,8.769
"Croatia",2020-04-19,39,9.5
"Croatia",2020-04-20,47,11.449
"Croatia",2020-04-21,47,11.449
"Croatia",2020-04-22,48,11.692
"Croatia",2020-04-23,48,11.692
"Croatia",2020-04-24,50,12.179
"Croatia",2020-04-25,51,12.423
"Croatia",2020-04-26,54,13.154
"Croatia",2020-04-27,55,13.397
"Croatia",2020-04-28,59,14.372
"Croatia",2020-04-29,63,15.346
"Croatia",2020-04-30,67,16.32
"Croatia",2020-05-01,69,16.808
"Croatia",2020-05-02,75,18.269
"Croatia",2020-05-03,77,18.756
"Croatia",2020-05-04,79,19.244
"Croatia",2020-05-05,80,19.487
"Croatia",2020-05-06,83,20.218
"Croatia",2020-05-07,85,20.705
"Croatia",2020-05-08,86,20.949
"Croatia",2020-05-09,86,20.949
"Croatia",2020-05-10,87,21.192
"Croatia",2020-05-11,90,21.923
"Croatia",2020-05-12,91,22.167
"Croatia",2020-05-13,91,22.167
"Croatia",2020-05-14,94,22.897
"Croatia",2020-05-15,94,22.897
"Croatia",2020-05-16,95,23.141
"Croatia",2020-05-17,95,23.141
"Croatia",2020-05-18,95,23.141
"Croatia",2020-05-19,95,23.141
"Croatia",2020-05-20,96,23.385
"Croatia",2020-05-21,96,23.385
"Croatia",2020-05-22,97,23.628
"Croatia",2020-05-23,99,24.115
"Croatia",2020-05-24,99,24.115
